observation_id,observed_at_utc,observer,match_id,competition_code,home_team,away_team,kickoff_utc,match_status_at_observation,within_freeze_window,expected_backend_outcome,actual_backend_outcome,freeze_record_present,diagnostic_present,diagnostic_type,variant_pair_complete,snapshot_frozen_at,freeze_lead_hours,duplicate_record_detected,pending_visible_correctly,settlement_state,post_match_link_ok,evidence_ref,notes,covered_case_ids,row_verdict
OBS-20260310-205810-538107,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538107,PL,team:football-data:402,team:football-data:63,2026-04-18T11:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=926.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538112,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538112,PL,team:football-data:67,team:football-data:1044,2026-04-18T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=929.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538113,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538113,PL,team:football-data:351,team:football-data:328,2026-04-18T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=929.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538105,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538105,PL,team:football-data:58,team:football-data:71,2026-04-18T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=929.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538110,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538110,PL,team:football-data:341,team:football-data:76,2026-04-18T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=929.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538114,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538114,PL,team:football-data:73,team:football-data:397,2026-04-18T16:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=931.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538108,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538108,PL,team:football-data:61,team:football-data:66,2026-04-18T19:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=934.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538109,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538109,PL,team:football-data:62,team:football-data:64,2026-04-19T13:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=952.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538111,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538111,PL,team:football-data:65,team:football-data:57,2026-04-19T15:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=954.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538106,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538106,PL,team:football-data:354,team:football-data:563,2026-04-20T19:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-33.json,TOO_EARLY: lead=982.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538116,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538116,PL,team:football-data:71,team:football-data:351,2026-04-24T19:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1078.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538120,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538120,PL,team:football-data:63,team:football-data:58,2026-04-25T11:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1094.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538115,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538115,PL,team:football-data:1044,team:football-data:341,2026-04-25T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1097.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538121,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538121,PL,team:football-data:64,team:football-data:354,2026-04-25T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1097.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538123,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538123,PL,team:football-data:563,team:football-data:62,2026-04-25T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1097.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538124,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538124,PL,team:football-data:76,team:football-data:73,2026-04-25T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1097.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538118,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538118,PL,team:football-data:57,team:football-data:67,2026-04-25T16:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1099.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538119,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538119,PL,team:football-data:328,team:football-data:65,2026-04-26T13:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1120.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538117,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538117,PL,team:football-data:397,team:football-data:61,2026-04-26T15:30:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1122.53h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538122,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538122,PL,team:football-data:66,team:football-data:402,2026-04-27T19:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-34.json,TOO_EARLY: lead=1150.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538125,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538125,PL,team:football-data:1044,team:football-data:354,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538126,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538126,PL,team:football-data:58,team:football-data:73,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538127,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538127,PL,team:football-data:57,team:football-data:63,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538128,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538128,PL,team:football-data:402,team:football-data:563,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538129,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538129,PL,team:football-data:61,team:football-data:351,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538130,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538130,PL,team:football-data:62,team:football-data:65,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538131,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538131,PL,team:football-data:341,team:football-data:328,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538132,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538132,PL,team:football-data:66,team:football-data:64,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538133,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538133,PL,team:football-data:67,team:football-data:397,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538134,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538134,PL,team:football-data:76,team:football-data:71,2026-05-02T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-35.json,TOO_EARLY: lead=1265.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538135,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538135,PL,team:football-data:71,team:football-data:66,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538136,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538136,PL,team:football-data:397,team:football-data:76,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538137,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538137,PL,team:football-data:354,team:football-data:62,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538138,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538138,PL,team:football-data:328,team:football-data:58,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538139,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538139,PL,team:football-data:63,team:football-data:1044,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538140,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538140,PL,team:football-data:64,team:football-data:61,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538141,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538141,PL,team:football-data:65,team:football-data:402,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538142,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538142,PL,team:football-data:351,team:football-data:67,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538143,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538143,PL,team:football-data:73,team:football-data:341,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538144,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538144,PL,team:football-data:563,team:football-data:57,2026-05-09T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-36.json,TOO_EARLY: lead=1433.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538145,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538145,PL,team:football-data:1044,team:football-data:65,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538146,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538146,PL,team:football-data:58,team:football-data:64,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538147,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538147,PL,team:football-data:57,team:football-data:328,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538148,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538148,PL,team:football-data:402,team:football-data:354,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538149,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538149,PL,team:football-data:61,team:football-data:73,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538150,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538150,PL,team:football-data:62,team:football-data:71,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
OBS-20260310-205810-538151,2026-03-10T20:58:10.584Z,AutomatedTrackA-v1,match:football-data:538151,PL,team:football-data:341,team:football-data:397,2026-05-17T14:00:00Z,SCHEDULED,no,NO_FREEZE_EXPECTED,NO_FREEZE,no,no,none,n.a.,,,no,n.a.,n.a.,n.a.,log://sp-api.log:lines=3461|lastCycleLine=3207|cycles=7|store://forward-validation.json:records=0|savedAt=2026-03-10T13:44:43.202Z|cache://football-data/PL/season:football-data:2403/matchday-37.json,TOO_EARLY: lead=1625.03h > FREEZE_MAX_LEAD_H=48h.,B2,PASS
